lead_id,channel,message_text,message_hour,message_length,high_intent_flag,prev_contacts,response_gap_hrs,replied
KLS_06277,Phone Inquiry,unemployed better career prospects closed by horizzon,12,53,1,0,51.27,1
KLS_06278,Email,unemployed better career prospects busy,18,39,1,2,75.66,0
KLS_06279,Phone Inquiry,unemployed better career prospects closed by horizzon,10,53,0,0,98.14,1
KLS_06280,Email,unemployed better career prospects,17,34,1,10,37.6,1
KLS_06281,Email,unemployed better career prospects not doing further education,14,62,1,4,27.33,0
KLS_06282,Phone Inquiry,price quote available,16,21,1,1,69.56,0
KLS_06283,Email,unemployed better career prospects interested in other courses,16,62,0,2,86.59,0
KLS_06284,Email,other better career prospects graduation in progress,10,52,1,3,83.03,0
KLS_06285,Email,student better career prospects already a student,14,49,0,3,85.52,0
KLS_06286,Email,unemployed better career prospects,18,34,0,3,87.49,0
KLS_06287,Website Chat,student better career prospects already a student,12,49,0,0,94.56,0
KLS_06288,Email,student better career prospects already a student,20,49,0,3,93.93,0
KLS_06289,Website Chat,unemployed better career prospects not doing further education,13,62,0,0,95.24,0
KLS_06290,Email,working professional better career prospects will revert after reading the email,10,80,1,11,25.95,1
KLS_06291,Email,unemployed better career prospects ringing,12,42,0,3,94.39,0
KLS_06292,Website Chat,student better career prospects already a student,20,49,0,0,108.36,0
KLS_06293,Website Chat,unemployed better career prospects interested in other courses,11,62,0,0,102.49,0
KLS_06294,Website Chat,unemployed better career prospects,18,34,0,0,90.8,1
KLS_06295,Website Chat,unemployed better career prospects,18,34,0,0,93.68,0
KLS_06296,Website Chat,student better career prospects already a student,12,49,0,0,100.28,0
KLS_06297,Email,unemployed better career prospects will revert after reading the email,9,70,1,9,49.9,1
KLS_06298,Email,price quote available,16,21,1,4,26.78,0
KLS_06299,Email,unemployed better career prospects busy,11,39,1,3,44.63,1
KLS_06300,Email,unemployed better career prospects closed by horizzon,17,53,1,14,35.19,1
KLS_06301,Email,unemployed better career prospects,12,34,1,3,61.69,1
KLS_06302,Email,working professional better career prospects closed by horizzon,13,63,1,11,87.2,1
KLS_06303,Website Chat,just checking,17,13,0,0,102.14,0
KLS_06304,Email,unemployed better career prospects ringing,12,42,1,4,93.0,0
KLS_06305,Email,unemployed better career prospects will revert after reading the email,12,70,1,9,38.38,1
KLS_06306,Phone Inquiry,unemployed better career prospects ringing,12,42,1,3,38.56,0
KLS_06307,Email,unemployed better career prospects interested in other courses,12,62,1,5,100.85,0
KLS_06308,Phone Inquiry,unemployed better career prospects not doing further education,13,62,1,1,19.21,0
KLS_06309,Website Chat,unemployed better career prospects,17,34,0,0,106.16,1
KLS_06310,Email,interested in demo how much,12,27,1,7,27.08,1
KLS_06311,Email,just checking,13,13,0,3,92.41,0
KLS_06312,Website Chat,unemployed better career prospects ringing,15,42,0,0,100.84,0
KLS_06313,Email,interested in demo how much,11,27,1,10,50.65,1
KLS_06314,Phone Inquiry,unemployed better career prospects invalid number,11,49,1,2,6.88,0
KLS_06315,Email,unemployed better career prospects busy,19,39,1,6,36.98,1
KLS_06316,Website Chat,just checking,16,13,0,0,95.55,0
KLS_06317,Website Chat,just checking,14,13,0,0,100.28,0
KLS_06318,Email,just checking,15,13,1,4,90.83,0
KLS_06319,Email,unemployed better career prospects busy,8,39,1,5,98.03,0
KLS_06320,Email,unemployed better career prospects already a student,15,52,0,2,98.47,0
KLS_06321,Phone Inquiry,unemployed better career prospects will revert after reading the email,13,70,1,3,69.22,1
KLS_06322,Email,unemployed better career prospects ringing,14,42,1,1,80.0,0
KLS_06323,Phone Inquiry,working professional better career prospects will revert after reading the email,12,80,0,3,100.65,1
KLS_06324,Email,unemployed better career prospects switched off,9,47,0,3,85.75,0
KLS_06325,Email,unemployed better career prospects will revert after reading the email,10,70,1,7,15.84,1
KLS_06326,Phone Inquiry,price quote available,20,21,1,2,74.74,0
KLS_06327,Website Chat,unemployed better career prospects already a student,12,52,0,0,95.91,0
KLS_06328,Website Chat,unemployed better career prospects,13,34,1,3,49.37,0
KLS_06329,Phone Inquiry,unemployed better career prospects will revert after reading the email,9,70,1,5,94.86,1
KLS_06330,Phone Inquiry,unemployed better career prospects will revert after reading the email,8,70,1,10,55.81,1
KLS_06331,Website Chat,unemployed better career prospects ringing,16,42,0,0,100.68,0
KLS_06332,Email,working professional better career prospects will revert after reading the email,14,80,1,5,76.16,1
KLS_06333,Website Chat,just checking,13,13,0,0,93.89,0
KLS_06334,Phone Inquiry,just checking,11,13,0,3,77.58,0
KLS_06335,Phone Inquiry,unemployed better career prospects interested in other courses,16,62,1,10,24.02,0
KLS_06336,Phone Inquiry,unemployed better career prospects interested in other courses,10,62,1,5,56.82,0
KLS_06337,Phone Inquiry,unemployed better career prospects invalid number,10,49,1,2,80.55,0
KLS_06338,Phone Inquiry,unemployed better career prospects,13,34,1,5,95.47,1
KLS_06339,Phone Inquiry,unemployed better career prospects not doing further education,11,62,0,1,101.54,0
KLS_06340,Website Chat,just checking,11,13,0,0,97.04,0
KLS_06341,Website Chat,working professional better career prospects will revert after reading the email,15,80,0,0,106.94,1
KLS_06342,Website Chat,just checking,15,13,0,0,96.84,0
KLS_06343,Email,unemployed better career prospects,17,34,1,12,96.08,1
KLS_06344,Phone Inquiry,price quote available,12,21,1,2,54.57,1
KLS_06345,Phone Inquiry,unemployed better career prospects ringing,9,42,1,2,46.4,0
KLS_06346,Website Chat,unemployed better career prospects ringing,11,42,0,0,96.26,0
KLS_06347,Email,unemployed better career prospects will revert after reading the email,20,70,1,2,50.03,1
KLS_06348,Phone Inquiry,interested in demo how much,14,27,1,8,78.14,0
KLS_06349,Website Chat,just checking,16,13,0,0,99.88,0
KLS_06350,Email,interested in demo how much,8,27,1,12,55.86,0
KLS_06351,Website Chat,just checking,13,13,0,2,97.52,0
KLS_06352,Email,unemployed better career prospects already a student,8,52,1,4,44.83,0
KLS_06353,Phone Inquiry,student better career prospects already a student,14,49,1,2,79.12,0
KLS_06354,Phone Inquiry,price quote available,19,21,1,2,65.71,0
KLS_06355,Email,unemployed better career prospects graduation in progress,20,57,0,3,93.23,0
KLS_06356,Phone Inquiry,unemployed better career prospects switched off,14,47,1,2,73.9,0
KLS_06357,Website Chat,just checking,13,13,0,0,98.0,0
KLS_06358,Phone Inquiry,unemployed better career prospects ringing,19,42,1,3,33.88,0
KLS_06359,Phone Inquiry,unemployed better career prospects ringing,15,42,1,7,86.44,0
KLS_06360,Phone Inquiry,unemployed better career prospects ringing,9,42,1,6,94.68,1
KLS_06361,Website Chat,unemployed better career prospects will revert after reading the email,13,70,0,0,97.63,1
KLS_06362,Phone Inquiry,unemployed better career prospects closed by horizzon,11,53,1,0,35.17,1
KLS_06363,Website Chat,just checking,13,13,0,0,89.78,0
KLS_06364,Phone Inquiry,unemployed better career prospects ringing,13,42,0,2,91.39,0
KLS_06365,Website Chat,just checking,14,13,1,1,84.48,0
KLS_06366,Website Chat,just checking,12,13,0,0,101.89,0
KLS_06367,Email,interested in demo how much,10,27,1,7,99.79,0
KLS_06368,Email,unemployed better career prospects will revert after reading the email,13,70,1,4,76.53,1
KLS_06369,Email,unemployed better career prospects graduation in progress,17,57,1,6,96.82,0
KLS_06370,Website Chat,unemployed better career prospects will revert after reading the email,15,70,0,0,102.36,1
KLS_06371,Phone Inquiry,price quote available,11,21,1,2,48.31,0
KLS_06372,Email,unemployed better career prospects will revert after reading the email,19,70,1,4,78.64,1
KLS_06373,Website Chat,unemployed better career prospects will revert after reading the email,19,70,0,0,105.75,1
KLS_06374,Website Chat,just checking,10,13,0,0,100.85,0
KLS_06375,Phone Inquiry,working professional better career prospects closed by horizzon,8,63,0,0,101.0,1
KLS_06376,Website Chat,just checking,16,13,0,0,107.22,0
KLS_06377,Website Chat,unemployed better career prospects interested  in full time mba,17,63,0,0,102.9,0
KLS_06378,Email,price quote available,20,21,1,3,52.1,0
KLS_06379,Email,unemployed better career prospects will revert after reading the email,18,70,1,3,30.56,1
KLS_06380,Phone Inquiry,unemployed better career prospects closed by horizzon,14,53,1,0,30.33,1
KLS_06381,Phone Inquiry,interested in demo how much,14,27,1,6,79.74,1
KLS_06382,Phone Inquiry,unemployed better career prospects already a student,8,52,1,4,92.9,0
KLS_06383,Phone Inquiry,working professional better career prospects closed by horizzon,11,63,1,0,34.7,1
KLS_06384,Website Chat,working professional better career prospects will revert after reading the email,13,80,0,0,100.16,1
KLS_06385,Email,unemployed better career prospects ringing,15,42,1,4,98.62,0
KLS_06386,Website Chat,working professional better career prospects will revert after reading the email,14,80,0,0,108.92,1
KLS_06387,Phone Inquiry,student better career prospects already a student,16,49,1,2,85.24,0
KLS_06388,Website Chat,just checking,11,13,0,0,112.36,0
KLS_06389,Email,price quote available,14,21,1,4,72.52,0
KLS_06390,Email,unemployed better career prospects interested in other courses,9,62,1,4,84.19,0
KLS_06391,Phone Inquiry,unemployed better career prospects will revert after reading the email,12,70,1,2,65.79,1
KLS_06392,Phone Inquiry,unemployed better career prospects ringing,16,42,1,8,68.97,0
KLS_06393,Email,unemployed better career prospects diploma holder (not eligible),16,64,1,10,91.1,0
KLS_06394,Phone Inquiry,unemployed better career prospects graduation in progress,20,57,1,3,91.3,0
KLS_06395,Phone Inquiry,unemployed better career prospects busy,11,39,1,4,52.54,1
KLS_06396,Website Chat,just checking,13,13,0,0,91.52,0
KLS_06397,Email,unemployed better career prospects ringing,11,42,0,2,100.78,0
KLS_06398,Phone Inquiry,unemployed better career prospects,12,34,1,2,82.04,0
KLS_06399,Phone Inquiry,unemployed better career prospects ringing,18,42,0,2,102.04,0
KLS_06400,Email,interested in demo how much,15,27,1,7,103.0,0
KLS_06401,Phone Inquiry,unemployed better career prospects ringing,18,42,0,2,95.52,0
KLS_06402,Email,unemployed better career prospects already a student,10,52,1,4,43.74,0
KLS_06403,Email,interested in demo how much,18,27,1,8,50.85,0
KLS_06404,Phone Inquiry,unemployed better career prospects wrong number given,9,53,0,3,93.62,0
KLS_06405,Email,unemployed better career prospects invalid number,18,49,1,3,79.47,0
KLS_06406,Phone Inquiry,just checking,11,13,0,1,105.66,0
KLS_06407,Website Chat,student better career prospects already a student,11,49,0,0,96.56,0
KLS_06408,Email,price quote available,13,21,1,4,55.99,1
KLS_06409,Phone Inquiry,unemployed better career prospects interested in other courses,19,62,0,2,85.2,0
KLS_06410,Email,unemployed better career prospects ringing,8,42,1,3,73.08,0
KLS_06411,Email,working professional better career prospects closed by horizzon,12,63,1,5,44.82,1
KLS_06412,Phone Inquiry,unemployed better career prospects will revert after reading the email,18,70,1,3,57.34,1
KLS_06413,Email,unemployed better career prospects closed by horizzon,12,53,1,5,100.91,0
KLS_06414,Email,price quote available,10,21,1,4,34.87,0
KLS_06415,Website Chat,unemployed better career prospects switched off,12,47,0,0,102.17,0
KLS_06416,Website Chat,unemployed better career prospects interested in other courses,12,62,0,0,96.57,0
KLS_06417,Email,interested in demo how much,19,27,1,6,87.85,0
KLS_06418,Phone Inquiry,unemployed better career prospects closed by horizzon,16,53,1,11,68.61,1
KLS_06419,Email,unemployed better career prospects busy,13,39,0,2,84.5,1
KLS_06420,Website Chat,unemployed better career prospects already a student,20,52,0,0,102.61,0
KLS_06421,Phone Inquiry,unemployed better career prospects,13,34,1,6,29.12,0
KLS_06422,Website Chat,unemployed better career prospects,9,34,0,0,92.63,1
KLS_06423,Website Chat,unemployed better career prospects,11,34,0,0,101.76,1
KLS_06424,Email,unemployed better career prospects interested  in full time mba,12,63,0,1,89.41,0
KLS_06425,Phone Inquiry,just checking,10,13,0,3,97.38,0
KLS_06426,Phone Inquiry,price quote available,19,21,1,5,41.8,0
KLS_06427,Phone Inquiry,unemployed better career prospects will revert after reading the email,16,70,1,7,94.0,1
KLS_06428,Website Chat,unemployed better career prospects interested in other courses,11,62,0,0,104.0,0
KLS_06429,Phone Inquiry,unemployed better career prospects already a student,14,52,1,2,33.36,0
KLS_06430,Phone Inquiry,unemployed better career prospects will revert after reading the email,16,70,1,4,85.44,1
KLS_06431,Phone Inquiry,unemployed better career prospects switched off,19,47,1,5,72.14,0
KLS_06432,Website Chat,unemployed better career prospects ringing,18,42,0,0,104.73,0
KLS_06433,Phone Inquiry,just checking,13,13,1,1,89.98,0
KLS_06434,Phone Inquiry,unemployed better career prospects closed by horizzon,17,53,1,0,22.16,1
KLS_06435,Email,unemployed better career prospects closed by horizzon,14,53,1,9,27.47,1
KLS_06436,Website Chat,unemployed better career prospects not doing further education,14,62,0,0,106.05,0
KLS_06437,Website Chat,unemployed better career prospects already a student,9,52,0,0,96.67,0
KLS_06438,Phone Inquiry,student better career prospects will revert after reading the email,9,67,0,0,97.73,1
KLS_06439,Email,unemployed better career prospects interested in other courses,13,62,1,4,103.82,0
KLS_06440,Email,unemployed better career prospects will revert after reading the email,11,70,1,5,46.2,1
KLS_06441,Website Chat,just checking,8,13,0,0,103.71,0
KLS_06442,Email,interested in demo how much,16,27,1,6,100.26,0
KLS_06443,Email,unemployed better career prospects interested in other courses,8,62,1,8,37.19,0
KLS_06444,Website Chat,unemployed better career prospects interested in other courses,14,62,1,6,94.02,0
KLS_06445,Phone Inquiry,unemployed better career prospects ringing,14,42,0,2,100.96,0
KLS_06446,Email,unemployed better career prospects ringing,20,42,1,5,93.44,0
KLS_06447,Email,unemployed better career prospects interested in other courses,13,62,0,3,89.01,0
KLS_06448,Website Chat,student better career prospects graduation in progress,9,54,0,0,107.56,0
KLS_06449,Email,unemployed better career prospects will revert after reading the email,14,70,1,8,74.87,1
KLS_06450,Email,unemployed better career prospects will revert after reading the email,18,70,1,3,47.87,1
KLS_06451,Phone Inquiry,unemployed better career prospects not doing further education,20,62,0,2,102.35,0
KLS_06452,Email,unemployed better career prospects will revert after reading the email,12,70,1,5,75.38,1
KLS_06453,Phone Inquiry,unemployed better career prospects busy,11,39,1,12,87.37,1
KLS_06454,Website Chat,unemployed better career prospects will revert after reading the email,19,70,0,0,99.54,1
KLS_06455,Phone Inquiry,unemployed better career prospects ringing,10,42,1,2,68.79,0
KLS_06456,Phone Inquiry,unemployed better career prospects busy,15,39,1,4,85.6,0
KLS_06457,Phone Inquiry,working professional better career prospects interested in other courses,12,72,1,3,68.43,0
KLS_06458,Phone Inquiry,unemployed better career prospects will revert after reading the email,8,70,1,2,23.05,1
